"new_simple_name","taxon_id","kingdom","class","new_iucn","new_protected","new_redlistTW"
"Elatostema trilobulatum","t0057313","Plantae","Magnoliopsida",NA,NA,"LC"
"Eleocharis congesta japonica","t0057314","Plantae","Magnoliopsida",NA,NA,"LC"
"Elsholtzia strobilifera","t0057316","Plantae","Magnoliopsida",NA,NA,"LC"
"Embelia laeta papilligera","t0057317","Plantae","Magnoliopsida",NA,NA,"LC"
"Epipactis ohwii","t0057330","Plantae","Magnoliopsida",NA,NA,"LC"
"Erythrodes aggregata","t0057335","Plantae","Magnoliopsida",NA,NA,"DD"
"Eupatorium clematideum clematideum","t0057344","Plantae","Magnoliopsida",NA,NA,"LC"
"Eupatorium shimadai","t0057345","Plantae","Magnoliopsida",NA,NA,"LC"
"Evolvulus alsinoides","t0057359","Plantae","Magnoliopsida",NA,NA,"LC"
"Exallage chrysotricha","t0057361","Plantae","Magnoliopsida",NA,NA,"VU"
"Fimbristylis aestivalis aestivalis","t0057373","Plantae","Magnoliopsida",NA,NA,"LC"
"Fimbristylis aestivalis esquarrosa","t0057374","Plantae","Magnoliopsida",NA,NA,"LC"
"Fimbristylis ferruginea anpinensis","t0057376","Plantae","Magnoliopsida",NA,NA,"LC"
"Fimbristylis littoralis littoralis","t0057378","Plantae","Magnoliopsida",NA,NA,"LC"
"Fimbristylis tainanensis","t0057379","Plantae","Magnoliopsida",NA,NA,"LC"
"Fimbristylis sericea","t0057380","Plantae","Magnoliopsida",NA,NA,"LC"
"Fimbristylis tristachya subbispicata","t0057381","Plantae","Magnoliopsida",NA,NA,"LC"
"Flemingia lineata","t0057420","Plantae","Magnoliopsida",NA,NA,"DD"
"Flemingia strobilifera","t0057422","Plantae","Magnoliopsida",NA,NA,"LC"
"Galactia tenuiflora tenuiflora","t0057443","Plantae","Magnoliopsida",NA,NA,"LC"
"Galactia tenuiflora villosa","t0057444","Plantae","Magnoliopsida",NA,NA,"LC"
"Galium gracilens","t0057446","Plantae","Magnoliopsida",NA,NA,"LC"
"Uncaria lanosa appendiculata","t0057464","Plantae","Magnoliopsida",NA,NA,"NT"
"Uncaria rhynchophylla","t0057465","Plantae","Magnoliopsida",NA,NA,"VU"
"Urceola rosea","t0057468","Plantae","Magnoliopsida",NA,NA,"LC"
"Vaccinium dunalianum caudatifolium","t0057470","Plantae","Magnoliopsida",NA,NA,"LC"
"Vaccinium japonicum lasiostemon","t0057471","Plantae","Magnoliopsida",NA,NA,"LC"
"Vaccinium wrightii formosanum","t0057472","Plantae","Magnoliopsida",NA,NA,"DD"
"Vernonia cinerea cinerea","t0057477","Plantae","Magnoliopsida",NA,NA,"LC"
"Veronicastrum formosanum","t0057478","Plantae","Magnoliopsida",NA,NA,"EN"
"Viburnum arboricolum","t0057482","Plantae","Magnoliopsida",NA,NA,"LC"
"Viburnum foetidum rectangulatum","t0057483","Plantae","Magnoliopsida",NA,NA,"LC"
"Vigna angularis nipponensis","t0057487","Plantae","Magnoliopsida",NA,NA,"DD"
"Viola inconspicua nagasakiensis","t0057491","Plantae","Magnoliopsida",NA,NA,"LC"
"Vitis thunbergii thunbergii","t0057493","Plantae","Magnoliopsida",NA,NA,"NT"
"Whytockia sasakii","t0057501","Plantae","Magnoliopsida",NA,NA,"LC"
"Wikstroemia indica","t0057504","Plantae","Magnoliopsida",NA,NA,"LC"
"Wollastonia dentata","t0057507","Plantae","Magnoliopsida",NA,NA,"LC"
"Xenostegia tridentata","t0057510","Plantae","Magnoliopsida",NA,NA,"LC"
"Yinshania rivulorum","t0057512","Plantae","Magnoliopsida",NA,NA,"NT"
"Zanthoxylum ailanthoides ailanthoides","t0057513","Plantae","Magnoliopsida",NA,NA,"LC"
"Zeuxine strateumatica strateumatica","t0057517","Plantae","Magnoliopsida",NA,NA,"LC"
"Gastrochilus japonicus","t0057923","Plantae","Magnoliopsida",NA,NA,"LC"
"Gastrodia nipponica","t0057924","Plantae","Magnoliopsida",NA,NA,"NT"
"Gentiana davidii formosana","t0057932","Plantae","Magnoliopsida",NA,NA,"LC"
"Gentiana scabrida scabrida","t0057933","Plantae","Magnoliopsida",NA,NA,"LC"
"Geranium nepalense thunbergii","t0057934","Plantae","Magnoliopsida",NA,NA,"LC"
"Gerbera anandria","t0057935","Plantae","Magnoliopsida",NA,NA,"CR"
"Glehnia littoralis","t0057936","Plantae","Magnoliopsida",NA,NA,"LC"
"Glochidion puberum","t0057939","Plantae","Magnoliopsida",NA,NA,"VU"
"Glochidion zeylanicum lanceolatum","t0057942","Plantae","Magnoliopsida",NA,NA,"LC"
"Glycosmis parviflora parviflora","t0057947","Plantae","Magnoliopsida",NA,NA,"NT"
"Gnaphalium luteoalbum affine","t0057950","Plantae","Magnoliopsida",NA,NA,"LC"
"Gonostegia hirta","t0057959","Plantae","Magnoliopsida",NA,NA,"LC"
"Goodyera seikoomontana","t0057960","Plantae","Magnoliopsida",NA,NA,"LC"
"Habenaria iyoensis","t0057975","Plantae","Magnoliopsida",NA,NA,"NT"
"Hayata tabiyahanensis","t0057986","Plantae","Magnoliopsida",NA,NA,"NT"
"Hedera rhombea formosana","t0057987","Plantae","Magnoliopsida",NA,NA,"LC"
"Helicteres augustifolia","t0057993","Plantae","Magnoliopsida",NA,NA,"LC"
"Helonias umbellata","t0057997","Plantae","Magnoliopsida",NA,NA,"LC"
"Hemigraphis cumingiana","t0057998","Plantae","Magnoliopsida",NA,NA,"VU"
"Heteropolygonatum altelobatum","t0058007","Plantae","Magnoliopsida",NA,NA,"LC"
"Hewittia malabarica","t0058010","Plantae","Magnoliopsida",NA,NA,"LC"
"Holcoglossum pumilum","t0058013","Plantae","Magnoliopsida",NA,NA,"LC"
"Huperzia javanica","t0058031","Plantae","Lycopodiopsida",NA,NA,"DD"
"Hybanthus enneaspermus","t0058033","Plantae","Magnoliopsida",NA,NA,"NT"
"Hydrangea fauriei","t0058035","Plantae","Magnoliopsida",NA,NA,"LC"
"Hydrangea viburnoides","t0058036","Plantae","Magnoliopsida",NA,NA,"LC"
"Hylodesmum laterale","t0058041","Plantae","Magnoliopsida",NA,NA,"LC"
"Hylodesmum podocarpum oxyphyllum","t0058043","Plantae","Magnoliopsida",NA,NA,"LC"
"Hylotelephium subcapitatum","t0058044","Plantae","Magnoliopsida",NA,NA,"LC"
"Hypericum geminiflorum geminiflorum","t0058050","Plantae","Magnoliopsida",NA,NA,"LC"
"Hypericum geminiflorum simplicistylum","t0058051","Plantae","Magnoliopsida",NA,NA,"LC"
"Hypodematium shingii","t0058063","Plantae","Polypodiopsida",NA,NA,"LC"
"Hypoestes purpurea","t0058064","Plantae","Magnoliopsida",NA,NA,"LC"
"Ichnanthus pallens major","t0058068","Plantae","Magnoliopsida",NA,NA,"LC"
"Ilex sugerokii brevipedunculata","t0058070","Plantae","Magnoliopsida",NA,NA,"LC"
"Ilex yunnanensis parvifolia","t0058071","Plantae","Magnoliopsida",NA,NA,"LC"
"Indocypraea montana","t0058073","Plantae","Magnoliopsida",NA,NA,"DD"
"Ipomoea pes-tigridis","t0058076","Plantae","Magnoliopsida",NA,NA,"LC"
"Iris domestica","t0058078","Plantae","Magnoliopsida",NA,NA,"LC"
"Isodon amethystoides","t0058083","Plantae","Magnoliopsida",NA,NA,"LC"
"Isodon macrocalyx","t0058084","Plantae","Magnoliopsida",NA,NA,"LC"
"Isodon serra","t0058085","Plantae","Magnoliopsida",NA,NA,"LC"
"Ixeris chinensis","t0058092","Plantae","Magnoliopsida",NA,NA,"LC"
"Jacquemontia paniculata","t0058095","Plantae","Magnoliopsida",NA,NA,"LC"
"Jasminanthes mucronata","t0058101","Plantae","Magnoliopsida",NA,NA,"VU"
"Jasminum lanceolarium","t0058102","Plantae","Magnoliopsida",NA,NA,"LC"
"Justicia quadrifaria","t0058104","Plantae","Magnoliopsida",NA,NA,"VU"
"Korthalsella japonica","t0058111","Plantae","Magnoliopsida",NA,NA,"LC"
"Pterocypsela formosana","t0058113","Plantae","Magnoliopsida",NA,NA,"LC"
"Laportea bulbifera","t0058116","Plantae","Magnoliopsida",NA,NA,"VU"
"Lapsanastrum apogonoides","t0058117","Plantae","Magnoliopsida",NA,NA,"VU"
"Lapsanastrum takasei","t0058118","Plantae","Magnoliopsida",NA,NA,"LC"
"Lasianthus bunzanensis","t0058120","Plantae","Magnoliopsida",NA,NA,"LC"
"Lasianthus appressihirtus","t0058122","Plantae","Magnoliopsida",NA,NA,"LC"
"Lasianthus japonicus japonicus","t0058123","Plantae","Magnoliopsida",NA,NA,"LC"
"Lasianthus obliquinervis taitoensis","t0058124","Plantae","Magnoliopsida",NA,NA,"LC"
"Lecanorchis multiflora bihuensis","t0058130","Plantae","Magnoliopsida",NA,NA,"DD"
"Lecanorchis multiflora subpelorica","t0058131","Plantae","Magnoliopsida",NA,NA,"DD"
"Lecanorchis ohwii","t0058132","Plantae","Magnoliopsida",NA,NA,"LC"
"Lecanthus peduncularis","t0058133","Plantae","Magnoliopsida",NA,NA,"LC"
"Lepistemon binectariferum trichocarpum","t0058138","Plantae","Magnoliopsida",NA,NA,"NT"
"Leptatherum boreale","t0058139","Plantae","Magnoliopsida",NA,NA,"LC"
"Lespedeza thunbergii formosa","t0058149","Plantae","Magnoliopsida",NA,NA,"LC"
"Leucas chinensis","t0058150","Plantae","Magnoliopsida",NA,NA,"LC"
"Lilium speciosum gloriosoides","t0058170","Plantae","Magnoliopsida",NA,NA,"CR"
"Limnophila trichophylla","t0058171","Plantae","Magnoliopsida",NA,NA,"EN"
"Limonium wrightii","t0058172","Plantae","Magnoliopsida",NA,NA,"CR"
"Lindera aggregata aggregata","t0058173","Plantae","Magnoliopsida",NA,NA,"LC"
"Liodendron formosanum","t0058175","Plantae","Magnoliopsida",NA,NA,"NT"
"Erianthus formosanus","t0058177","Plantae","Magnoliopsida",NA,NA,"NT"
"Sageretia thea taiwaniana","t0058178","Plantae","Magnoliopsida",NA,NA,"LC"
"Sageretia thea thea","t0058179","Plantae","Magnoliopsida",NA,NA,"LC"
"Salix fulvopubescens doii","t0058181","Plantae","Magnoliopsida",NA,NA,"LC"
"Salix fulvopubescens fulvopubescens","t0058182","Plantae","Magnoliopsida",NA,NA,"LC"
"Sanguisorba officinalis longifolia","t0058184","Plantae","Magnoliopsida",NA,NA,"CR"
"Saurauia oldhamii","t0058200","Plantae","Magnoliopsida",NA,NA,"LC"
"Saussurea deltoidea","t0058201","Plantae","Magnoliopsida",NA,NA,"LC"
"Schima superba superba","t0058211","Plantae","Magnoliopsida",NA,NA,"LC"
"Schismatoglottis kotoensis","t0058212","Plantae","Magnoliopsida",NA,NA,"VU"
"Schoenoplectiella mucronata robusta","t0058220","Plantae","Magnoliopsida",NA,NA,"LC"
"Barnardia japonica","t0058224","Plantae","Magnoliopsida",NA,NA,"VU"
"Scleromitrion brachypodum","t0058226","Plantae","Magnoliopsida",NA,NA,"LC"
"Scleromitrion diffusum","t0058227","Plantae","Magnoliopsida",NA,NA,"LC"
"Scleromitrion pinifolium","t0058228","Plantae","Magnoliopsida",NA,NA,"DD"
"Scleromitrion verticillatum","t0058229","Plantae","Magnoliopsida",NA,NA,"NT"
"Selaginella helvetica pseudonipponica","t0058237","Plantae","Lycopodiopsida",NA,NA,"NT"
"Senecio scandens incisus","t0058243","Plantae","Magnoliopsida",NA,NA,"LC"
"Senecio scandens scandens","t0058244","Plantae","Magnoliopsida",NA,NA,"LC"
"Cassia sophera","t0058250","Plantae","Magnoliopsida",NA,NA,"VU"
"Shortia rotundifolia rotundifolia","t0058253","Plantae","Magnoliopsida",NA,NA,"DD"
"Silene fissipetala fissipetala","t0058255","Plantae","Magnoliopsida",NA,NA,"LC"
"Sinobambusa kunishii","t0058258","Plantae","Magnoliopsida",NA,NA,"DD"
"Sinomenium acutum","t0058259","Plantae","Magnoliopsida",NA,NA,"EN"
"Smilax elongato-umbellata","t0058263","Plantae","Magnoliopsida",NA,NA,"LC"
"Smilax seisuiensis","t0058264","Plantae","Magnoliopsida",NA,NA,"LC"
"Sorbus randaiensis","t0058271","Plantae","Magnoliopsida",NA,NA,"LC"
"Sphenodesme involucrata","t0058283","Plantae","Magnoliopsida",NA,NA,"DD"
"Spiraea prunifolia pseudoprunifolia","t0058284","Plantae","Magnoliopsida",NA,NA,"LC"
"Staurogyne debilis","t0058292","Plantae","Magnoliopsida",NA,NA,"VU"
"Stellaria aquatica","t0058293","Plantae","Magnoliopsida",NA,NA,"LC"
"Stellaria reticulivena","t0058294","Plantae","Magnoliopsida",NA,NA,"LC"
"Stellera formosana","t0058297","Plantae","Magnoliopsida",NA,NA,"DD"
"Stigmatodactylus shikokianus","t0058303","Plantae","Magnoliopsida",NA,NA,"VU"
"Strobilanthes cusia","t0058304","Plantae","Magnoliopsida",NA,NA,"LC"
"Strobilanthes longespicatus","t0058305","Plantae","Magnoliopsida",NA,NA,"LC"
"Styloglossum actinomorphum","t0058307","Plantae","Magnoliopsida",NA,NA,"DD"
"Styloglossum formosanum","t0058309","Plantae","Magnoliopsida",NA,NA,"LC"
"Calanthe lyroglossa","t0058310","Plantae","Magnoliopsida",NA,NA,"LC"
"Styrax faberi","t0058312","Plantae","Magnoliopsida",NA,NA,"VU"
"Suaeda maritima","t0058313","Plantae","Magnoliopsida",NA,NA,"LC"
"Swertia macrosperma","t0058314","Plantae","Magnoliopsida",NA,NA,"LC"
"Symplocos cochinchinensis philippinensis","t0058320","Plantae","Magnoliopsida",NA,NA,"LC"
"Syneilesis hayatae","t0058327","Plantae","Magnoliopsida",NA,NA,"CR"
"Syneilesis subglabrata","t0058328","Plantae","Magnoliopsida",NA,NA,"NT"
"Sauropus bacciformis","t0058329","Plantae","Magnoliopsida",NA,NA,"LC"
"Tadehagi triquetrum pseudotriquetrum","t0058341","Plantae","Magnoliopsida",NA,NA,"LC"
"Tarenna gracilipes","t0058343","Plantae","Magnoliopsida",NA,NA,"LC"
"Taxillus parasiticus","t0058344","Plantae","Magnoliopsida",NA,NA,"LC"
"Taxillus theifer","t0058345","Plantae","Magnoliopsida",NA,NA,"DD"
"Teramnus labialis","t0058358","Plantae","Magnoliopsida",NA,NA,"LC"
"Tetradium glabrifolium","t0058360","Plantae","Magnoliopsida",NA,NA,"LC"
"Theligonum formosanum","t0058378","Plantae","Magnoliopsida",NA,NA,"EN"
"Trema tomentosa","t0058432","Plantae","Magnoliopsida",NA,NA,"LC"
"Triadenum breviflorum","t0058435","Plantae","Magnoliopsida",NA,NA,"DD"
"Trichosanthes cucumeroides","t0058440","Plantae","Magnoliopsida",NA,NA,"LC"
"Tricyrtis lasiocarpa ovatifolia","t0058449","Plantae","Magnoliopsida",NA,NA,"LC"
"Tricyrtis formosana","t0058450","Plantae","Magnoliopsida",NA,NA,"LC"
"Trigonotis elevatovenosa","t0058452","Plantae","Magnoliopsida",NA,NA,"LC"
"Tripterospermum lanceolatum","t0058453","Plantae","Magnoliopsida",NA,NA,"LC"
"Tripterospermum luzonense","t0058454","Plantae","Magnoliopsida",NA,NA,"LC"
"Liparis caespitosa","t0058456","Plantae","Magnoliopsida",NA,NA,"EN"
"Liparis elongata","t0058457","Plantae","Magnoliopsida",NA,NA,"EN"
"Liparis sasakii","t0058458","Plantae","Magnoliopsida",NA,NA,"VU"
"Litsea akoensis sasakii","t0058465","Plantae","Magnoliopsida",NA,NA,"NT"
"Litsea elongata mushaensis","t0058466","Plantae","Magnoliopsida",NA,NA,"LC"
"Livistona chinensis subglobosa","t0058468","Plantae","Magnoliopsida",NA,NA,"VU"
"Lycianthes biflora","t0058473","Plantae","Magnoliopsida",NA,NA,"LC"
"Lycianthes lysimachioides","t0058474","Plantae","Magnoliopsida",NA,NA,"LC"
"Lycoris aurea","t0058475","Plantae","Magnoliopsida",NA,NA,"EN"
"Lyonia ovalifolia lanceolata","t0058476","Plantae","Magnoliopsida",NA,NA,"DD"
"Lysionotus pauciflorus ikedae","t0058480","Plantae","Magnoliopsida",NA,NA,"EN"
"Machilus obovatifolia obovatifolia","t0058483","Plantae","Magnoliopsida",NA,NA,"LC"
"Machilus japonica japonica","t0058484","Plantae","Magnoliopsida",NA,NA,"LC"
"Macleaya cordata","t0058485","Plantae","Magnoliopsida",NA,NA,"NT"
"Maesa japonica","t0058496","Plantae","Magnoliopsida",NA,NA,"LC"
"Magnolia compressa lanyuensis","t0058497","Plantae","Magnoliopsida",NA,NA,"LC"
"Mallotus japonicus","t0058499","Plantae","Magnoliopsida",NA,NA,"LC"
"Melissa axillaris","t0058519","Plantae","Magnoliopsida",NA,NA,"LC"
"Merremia hirta","t0058521","Plantae","Magnoliopsida",NA,NA,"VU"
"Microstegium geniculatum","t0058544","Plantae","Magnoliopsida",NA,NA,"LC"
"Microstegium glabratum","t0058545","Plantae","Magnoliopsida",NA,NA,"LC"
"Microstegium spectabile","t0058546","Plantae","Magnoliopsida",NA,NA,"LC"
"Taeniophyllum compactum","t0058548","Plantae","Magnoliopsida",NA,NA,"NT"
"Mikania cordata","t0058549","Plantae","Magnoliopsida",NA,NA,"LC"
"Tainia cordifolia","t0058551","Plantae","Magnoliopsida",NA,NA,"LC"
"Moneses uniflora","t0058563","Plantae","Magnoliopsida",NA,NA,"LC"
"Mosla scabra","t0058569","Plantae","Magnoliopsida",NA,NA,"LC"
"Mukia maderaspatana","t0058579","Plantae","Magnoliopsida",NA,NA,"LC"
"Mussaenda pubescens","t0058585","Plantae","Magnoliopsida",NA,NA,"LC"
"Myoporum bontioides","t0058586","Plantae","Magnoliopsida",NA,NA,"EN"
"Odontochilus formosanus","t0058587","Plantae","Magnoliopsida",NA,NA,"LC"
"Myrsine stolonifera","t0058588","Plantae","Magnoliopsida",NA,NA,"LC"
"Neanotis formosana","t0058603","Plantae","Magnoliopsida",NA,NA,"LC"
"Neanotis hirsuta","t0058604","Plantae","Magnoliopsida",NA,NA,"LC"
"Nemosenecio formosanus","t0058612","Plantae","Magnoliopsida",NA,NA,"VU"
"Notoseris formosana","t0058635","Plantae","Magnoliopsida",NA,NA,"LC"
"Oberonioides pusillus","t0058636","Plantae","Magnoliopsida",NA,NA,"VU"
"Odontochilus inabai","t0058641","Plantae","Magnoliopsida",NA,NA,"LC"
"Ohwia caudata","t0058647","Plantae","Magnoliopsida",NA,NA,"DD"
"Ophiorrhiza mitchelloides","t0058656","Plantae","Magnoliopsida",NA,NA,"VU"
"Oplismenus hirtellus","t0058657","Plantae","Magnoliopsida",NA,NA,"LC"
"Oreogrammitis congener","t0058661","Plantae","Polypodiopsida",NA,NA,"LC"
"Osmanthus marginatus","t0058668","Plantae","Magnoliopsida",NA,NA,"LC"
"Osmorhiza aristata","t0058669","Plantae","Magnoliopsida",NA,NA,"LC"
"Osteomeles anthyllidifolia subrotunda","t0058670","Plantae","Magnoliopsida",NA,NA,"CR"
"Pachysandra axillaris","t0058674","Plantae","Magnoliopsida",NA,NA,"DD"
"Calanthe woodfordii","t0058689","Plantae","Magnoliopsida",NA,NA,"LC"
"Calanthe takeoi","t0058690","Plantae","Magnoliopsida",NA,NA,"EN"
"Paraphlomis formosana","t0058691","Plantae","Magnoliopsida",NA,NA,"LC"
"Paraphlomis javanica","t0058692","Plantae","Magnoliopsida",NA,NA,"LC"
"Paraprenanthes sororia","t0058693","Plantae","Magnoliopsida",NA,NA,"LC"
"Paratinospora dentata","t0058694","Plantae","Magnoliopsida",NA,NA,"EN"
"Paris polyphylla stenophylla","t0058696","Plantae","Magnoliopsida",NA,NA,"LC"
"Patrinia villosa","t0058701","Plantae","Magnoliopsida",NA,NA,"LC"
"Peliosanthes kaoi","t0058711","Plantae","Magnoliopsida",NA,NA,"LC"
"Pellionia radicans","t0058712","Plantae","Magnoliopsida",NA,NA,"LC"
"Pentapanax castanopsisicola","t0058714","Plantae","Magnoliopsida",NA,NA,"NT"
"Peperomia tetraphylla","t0058715","Plantae","Magnoliopsida",NA,NA,"LC"
"Peristrophe japonica","t0058717","Plantae","Magnoliopsida",NA,NA,"LC"
"Peristylus lacertifer","t0058718","Plantae","Magnoliopsida",NA,NA,"NT"
"Persicaria barbata barbata","t0058724","Plantae","Magnoliopsida",NA,NA,"LC"
"Carex grallatoria heteroclita","t0058727","Plantae","Magnoliopsida",NA,NA,"VU"
"Carex rochebrunei","t0058729","Plantae","Magnoliopsida",NA,NA,"LC"
"Carex satzumensis","t0058730","Plantae","Magnoliopsida",NA,NA,"LC"
"Carex tristachya pocilliformis","t0058731","Plantae","Magnoliopsida",NA,NA,"LC"
"Ehretia microphylla","t0058733","Plantae","Magnoliopsida",NA,NA,"LC"
"Centranthera cochinchinensis","t0058745","Plantae","Magnoliopsida",NA,NA,"NT"
"Calanthe dolichopoda","t0058747","Plantae","Magnoliopsida",NA,NA,"LC"
"Chamaecrista nomame","t0058770","Plantae","Magnoliopsida",NA,NA,"DD"
"Cheirostylis liukiuensis derchiensis","t0058780","Plantae","Magnoliopsida",NA,NA,"DD"
"Chiloschista segawae","t0058782","Plantae","Magnoliopsida",NA,NA,"NT"
"Christia obcordata","t0058798","Plantae","Magnoliopsida",NA,NA,"LC"
"Chrysosplenium japonicum","t0058807","Plantae","Magnoliopsida",NA,NA,"VU"
"Chrysosplenium lanuginosum formosanum","t0058808","Plantae","Magnoliopsida",NA,NA,"LC"
"Cissus assamica","t0058812","Plantae","Magnoliopsida",NA,NA,"NT"
"Clematis chinensis chinensis","t0058830","Plantae","Magnoliopsida",NA,NA,"LC"
"Clematis tashiroi tashiroi","t0058831","Plantae","Magnoliopsida",NA,NA,"LC"
"Clematis uncinata okinawensis","t0058832","Plantae","Magnoliopsida",NA,NA,"CR"
"Clematis uncinata uncinata","t0058833","Plantae","Magnoliopsida",NA,NA,"LC"
"Clerodendrum japonicum japonicum","t0058834","Plantae","Magnoliopsida",NA,NA,"LC"
"Clinopodium gracile","t0058836","Plantae","Magnoliopsida",NA,NA,"LC"
"Codariocalyx motorius","t0058842","Plantae","Magnoliopsida",NA,NA,"LC"
"Codonacanthus pauciflorus","t0058846","Plantae","Magnoliopsida",NA,NA,"LC"
"Codonopsis javanica japonica","t0058847","Plantae","Magnoliopsida",NA,NA,"LC"
"Conyza aegyptiaca","t0058856","Plantae","Magnoliopsida",NA,NA,"EN"
"Conyza leucantha","t0058857","Plantae","Magnoliopsida",NA,NA,"NT"
"Coriaria japonica intermedia","t0058863","Plantae","Magnoliopsida",NA,NA,"LC"
"Corydalis pallida pallida","t0058864","Plantae","Magnoliopsida",NA,NA,"LC"
"Corydalis pallida sparsimamma","t0058865","Plantae","Magnoliopsida",NA,NA,"LC"
"Cremastra appendiculata","t0058873","Plantae","Magnoliopsida",NA,NA,"LC"
"Crepidium bancanoides","t0058874","Plantae","Magnoliopsida",NA,NA,"LC"
"Crepidium matsudae","t0058875","Plantae","Magnoliopsida",NA,NA,"LC"
"Crepidium purpureum","t0058876","Plantae","Magnoliopsida",NA,NA,"VU"
"Cyclea insularis","t0058896","Plantae","Magnoliopsida",NA,NA,"VU"
"Cymbidium formosanum","t0058902","Plantae","Magnoliopsida",NA,NA,"LC"
"Cymbidium tortisepalum","t0058903","Plantae","Magnoliopsida",NA,NA,"NT"
"Cymbidium lancifolium aspidistrifolium","t0058904","Plantae","Magnoliopsida",NA,NA,"LC"
"Cymbidium lancifolium syunitianum","t0058905","Plantae","Magnoliopsida",NA,NA,"NT"
"Cyperus sesquiflorus cylindricus","t0058911","Plantae","Magnoliopsida",NA,NA,"LC"
"Cyperus imbricatus elongatus","t0058912","Plantae","Magnoliopsida",NA,NA,"LC"
"Cyrtococcum accrescens","t0058915","Plantae","Magnoliopsida",NA,NA,"LC"
"Cyrtomium falcatum","t0058916","Plantae","Polypodiopsida",NA,NA,"LC"
"Cyrtosia taiwanica","t0058917","Plantae","Magnoliopsida",NA,NA,"EN"
"Dendranthema arisanense","t0058929","Plantae","Magnoliopsida",NA,NA,"LC"
"Dendrobium nobile formosanum","t0058930","Plantae","Magnoliopsida",NA,NA,"DD"
"Dendrobium xantholeucum tairukounia","t0058931","Plantae","Magnoliopsida",NA,NA,"DD"
"Dendrocnide kotoensis","t0058932","Plantae","Magnoliopsida",NA,NA,"NT"
"Dendrolobium triangulare","t0058934","Plantae","Magnoliopsida",NA,NA,"LC"
"Dendropanax trifidus","t0058935","Plantae","Magnoliopsida",NA,NA,"EN"
"Deparia petersenii petersenii","t0058938","Plantae","Polypodiopsida",NA,NA,"LC"
"Pleurolobus gangeticus","t0058943","Plantae","Magnoliopsida",NA,NA,"LC"
"Persicaria erectominor trigonocarpa","t0058949","Plantae","Magnoliopsida",NA,NA,"LC"
"Persicaria japonica","t0058954","Plantae","Magnoliopsida",NA,NA,"NT"
"Persicaria scabra","t0058956","Plantae","Magnoliopsida",NA,NA,"LC"
"Persicaria muricata","t0058959","Plantae","Magnoliopsida",NA,NA,"LC"
"Persicaria nepalensis","t0058960","Plantae","Magnoliopsida",NA,NA,"LC"
"Polygonum pilushanense","t0058963","Plantae","Magnoliopsida",NA,NA,"LC"
"Persicaria posumbu","t0058964","Plantae","Magnoliopsida",NA,NA,"LC"
"Persicaria praetermissa","t0058965","Plantae","Magnoliopsida",NA,NA,"NT"
"Persicaria senticosa","t0058970","Plantae","Magnoliopsida",NA,NA,"LC"
